Date,Income,Expense,time
25/05/2017,0.0,30.0,19:25:07
25/05/2017,0.0,15.0,21:13:55
24/05/2017,0.0,261.0,13:45:40
24/05/2017,0.0,15.0,00:39:05
24/05/2017,0.0,30.0,15:42:00
24/05/2017,0.0,64.0,14:21:08
23/05/2017,0.0,25.0,10:57:37
23/05/2017,0.0,46.0,19:29:53
23/05/2017,0.0,75.0,17:21:36
22/05/2017,0.0,88.0,09:39:31
22/05/2017,0.0,50.0,08:59:10
22/05/2017,0.0,40.0,09:17:44
22/05/2017,0.0,15.0,21:06:12
22/05/2017,0.0,11043.0,00:43:36
21/05/2017,0.0,30.0,15:30:03
21/05/2017,0.0,30.0,20:22:54
21/05/2017,0.0,24.0,12:39:55
21/05/2017,0.0,20.0,13:32:24
21/05/2017,0.0,261.0,08:35:35
18/05/2017,0.0,219.0,17:52:37
18/05/2017,0.0,10.0,03:52:58
18/05/2017,0.0,60.0,11:48:33
18/05/2017,0.0,45.0,20:31:22
18/05/2017,0.0,25.0,12:42:20
18/05/2017,0.0,50.0,00:06:48
18/05/2017,0.0,64.0,23:32:53
18/05/2017,0.0,10.0,12:52:14
17/05/2017,0.0,5.0,21:39:45
17/05/2017,0.0,99.0,10:20:14
17/05/2017,0.0,210.0,11:41:33
17/05/2017,0.0,10.0,18:49:00
16/05/2017,0.0,10.0,19:00:44
16/05/2017,0.0,247.0,06:15:19
16/05/2017,0.0,234.0,19:28:39
16/05/2017,0.0,5.0,16:44:38
15/05/2017,0.0,380.0,15:33:45
15/05/2017,0.0,100.0,07:31:07
15/05/2017,0.0,35.0,06:35:40
14/05/2017,0.0,50.0,01:22:19
14/05/2017,0.0,242.0,23:24:59
13/05/2017,0.0,242.0,20:10:02
13/05/2017,0.0,10.0,02:05:03
13/05/2017,0.0,20.0,22:38:08
13/05/2017,0.0,5.0,22:30:23
13/05/2017,0.0,35.0,05:38:06
12/5/2017,0.0,10.0,10:30:35
12/5/2017,0.0,20.0,10:41:05
12/5/2017,0.0,10.0,18:47:36
12/5/2017,0.0,5000.0,14:50:05
11/5/2017,0.0,233.0,16:31:52
11/5/2017,0.0,230.0,13:02:35
11/5/2017,0.0,10.0,01:29:02
11/5/2017,0.0,318.0,05:28:10
10/5/2017,0.0,100.0,18:42:59
10/5/2017,0.0,12.0,00:34:48
10/5/2017,0.0,24.0,09:46:20
10/5/2017,0.0,20.0,08:53:52
10/5/2017,0.0,125.0,00:55:07
10/5/2017,0.0,45.0,06:22:54
10/5/2017,0.0,34.0,23:52:45
10/5/2017,0.0,1000.0,09:24:29
10/5/2017,0.0,1000.0,01:27:18
9/5/2017,0.0,40.0,04:52:12
9/5/2017,0.0,10.0,20:43:20
9/5/2017,0.0,20.0,10:53:00
9/5/2017,0.0,45.0,12:03:40
8/5/2017,0.0,191.0,20:57:49
8/5/2017,0.0,35.0,05:39:27
7/5/2017,0.0,30.0,07:23:43
7/5/2017,0.0,98.0,18:11:08
7/5/2017,0.0,296.0,05:44:56
7/5/2017,0.0,45.0,13:16:54
7/5/2017,0.0,1000.0,01:38:26
6/5/2017,0.0,25.0,07:39:18
6/5/2017,0.0,20.0,08:36:56
6/5/2017,0.0,10.0,09:28:58
6/5/2017,0.0,330.0,17:21:58
5/5/2017,0.0,45.0,15:37:58
5/5/2017,0.0,20.0,05:37:00
5/5/2017,0.0,33.0,05:59:34
5/5/2017,0.0,1000.0,07:26:08
5/5/2017,0.0,1000.0,08:06:38
4/5/2017,0.0,296.0,20:20:31
3/5/2017,0.0,15.0,07:15:22
3/5/2017,0.0,60.0,12:22:19
3/5/2017,0.0,30.0,01:38:36
3/5/2017,0.0,10.0,13:21:15
3/5/2017,0.0,8825.0,12:20:28
3/5/2017,0.0,1811.0,04:10:42
3/5/2017,0.0,1100.0,23:52:56
3/5/2017,0.0,2700.1,03:52:38
2/5/2017,0.0,40.0,18:52:41
2/5/2017,0.0,2421.0,11:52:26
2/5/2017,0.0,20.0,13:00:26
2/5/2017,0.0,64.0,09:41:56
1/5/2017,0.0,1000.0,12:12:50
1/5/2017,0.0,321.0,10:45:54
1/5/2017,0.0,30.0,22:58:00
1/5/2017,0.0,10.0,05:59:19
1/5/2017,0.0,30.0,04:01:09
1/5/2017,0.0,399.0,20:22:32
1/5/2017,0.0,599.0,19:41:47
1/5/2017,0.0,100.0,02:16:30
1/5/2017,0.0,47.0,21:37:24
1/5/2017,0.0,10000.0,21:54:31
1/5/2017,0.0,10000.0,20:13:55
30/04/2017,0.0,10.0,19:50:52
30/04/2017,56957.0,0.0,04:37:43
30/04/2017,0.0,30.0,03:11:45
30/04/2017,0.0,25.0,00:43:48
30/04/2017,0.0,221.0,15:06:56
30/04/2017,0.0,110.0,02:16:35
30/04/2017,0.0,17.0,09:06:24
30/04/2017,0.0,64.0,22:38:49
28/04/2017,0.0,30.0,13:57:53
28/04/2017,0.0,149.0,10:26:14
27/04/2017,0.0,64.0,04:29:26
26/04/2017,0.0,385.0,02:33:42
25/04/2017,0.0,24.0,02:55:03
25/04/2017,0.0,10.0,22:10:02
25/04/2017,0.0,20.0,02:26:34
25/04/2017,0.0,30.0,14:27:25
25/04/2017,0.0,64.0,18:15:32
24/04/2017,0.0,170.0,21:38:51
23/04/2017,0.0,15.0,23:11:55
23/04/2017,0.0,40.0,11:57:27
22/04/2017,0.0,20.0,23:23:58
22/04/2017,0.0,30.0,17:53:42
22/04/2017,0.0,205.0,19:45:50
21/04/2017,0.0,40.0,11:40:04
21/04/2017,0.0,261.0,18:17:26
20/04/2017,0.0,621.68,02:30:51
20/04/2017,0.0,64.0,06:48:38
18/04/2017,0.0,20.0,01:29:02
18/04/2017,0.0,64.0,23:05:18
17/04/2017,0.0,1076.0,00:31:55
17/04/2017,0.0,1497.0,11:37:40
16/04/2017,0.0,192.0,02:49:30
14/04/2017,0.0,5000.0,10:03:22
12/4/2017,0.0,125.0,23:58:32
10/4/2017,0.0,20.0,10:23:20
10/4/2017,0.0,1000.0,14:13:58
10/4/2017,0.0,1000.0,00:51:44
7/4/2017,0.0,1000.0,13:14:14
6/4/2017,0.0,213.6,23:37:33
5/4/2017,0.0,1000.0,20:08:44
5/4/2017,0.0,1000.0,13:46:31
4/4/2017,0.0,45.0,00:37:49
3/4/2017,0.0,60.0,12:53:37
3/4/2017,0.0,2700.1,20:04:33
1/4/2017,0.0,40.0,17:40:28
1/4/2017,0.0,10.0,16:29:14
1/4/2017,0.0,52.0,17:39:04
1/4/2017,0.0,10000.0,15:38:19
1/4/2017,0.0,10000.0,20:48:31
31/03/2017,56102.0,0.0,06:33:53
31/03/2017,0.0,60.0,02:05:07
31/03/2017,0.0,30.0,01:49:04
31/03/2017,0.0,30.0,03:31:51
31/03/2017,0.0,495.0,01:52:55
31/03/2017,0.0,15.0,21:16:09
31/03/2017,0.0,2500.0,01:47:19
31/03/2017,0.0,15.0,20:42:36
31/03/2017,0.0,30.0,17:44:23
30/03/2017,508.0,0.0,22:23:41
30/03/2017,0.0,245.0,17:37:10
28/03/2017,0.0,12.0,20:29:04
27/03/2017,0.0,260.0,04:59:47
27/03/2017,0.0,60.0,02:56:47
26/03/2017,0.0,786.0,16:28:15
26/03/2017,0.0,60.0,23:37:01
25/03/2017,0.0,20.0,05:34:39
25/03/2017,6.0,0.0,22:24:16
25/03/2017,0.0,29.0,08:17:58
25/03/2017,0.0,110.0,23:40:58
25/03/2017,0.0,900.0,14:31:40
25/03/2017,0.0,150.0,00:01:47
25/03/2017,0.0,60.0,02:46:31
23/03/2017,0.0,3000.0,04:10:05
23/03/2017,0.0,60.0,17:14:40
23/03/2017,0.0,1499.0,12:11:33
22/03/2017,0.0,20.0,05:48:53
22/03/2017,0.0,50.0,07:48:44
22/03/2017,0.0,500.0,00:36:54
22/03/2017,0.0,33.0,00:20:08
22/03/2017,0.0,18.0,18:01:13
22/03/2017,0.0,20.0,22:06:55
22/03/2017,0.0,30.0,09:34:01
22/03/2017,0.0,600.0,13:01:00
20/03/2017,0.0,450.0,08:10:40
19/03/2017,0.0,296.0,23:01:43
18/03/2017,0.0,57.0,16:57:08
18/03/2017,0.0,160.0,08:45:46
18/03/2017,0.0,310.0,20:46:13
16/03/2017,70.0,0.0,14:52:23
16/03/2017,0.0,2820.0,11:26:37
15/03/2017,0.0,50.0,07:32:26
15/03/2017,0.0,111.0,09:31:21
15/03/2017,0.0,40.0,00:21:33
14/03/2017,0.0,300.0,19:00:59
13/03/2017,0.0,100.0,10:51:53
13/03/2017,0.0,400.0,15:36:31
13/03/2017,0.0,100.0,20:22:33
13/03/2017,0.0,1600.0,17:31:13
12/3/2017,0.0,30.0,21:30:30
12/3/2017,0.0,40.0,12:02:24
12/3/2017,0.0,130.0,00:09:42
12/3/2017,0.0,440.0,11:42:00
12/3/2017,0.0,40.0,00:10:50
12/3/2017,0.0,30.0,19:15:45
11/3/2017,0.0,30.0,08:29:23
11/3/2017,0.0,20.0,00:28:28
11/3/2017,0.0,60.0,00:37:28
11/3/2017,0.0,200.0,11:28:52
10/3/2017,0.0,1599.98,17:21:35
10/3/2017,0.0,296.0,03:04:18
10/3/2017,0.0,62.0,14:00:31
10/3/2017,0.0,72.0,07:28:21
10/3/2017,0.0,1000.0,11:47:36
10/3/2017,0.0,1000.0,05:01:20
9/3/2017,0.0,100.0,21:58:32
9/3/2017,0.0,100.0,05:33:03
8/3/2017,0.0,150.0,01:42:10
7/3/2017,0.0,190.0,18:54:13
7/3/2017,0.0,105.0,03:46:02
7/3/2017,0.0,20.0,15:40:17
7/3/2017,0.0,62.0,06:25:23
7/3/2017,0.0,1000.0,21:56:51
7/3/2017,0.0,2700.1,23:36:06
6/3/2017,0.0,62.0,22:20:31
6/3/2017,0.0,45.0,02:55:50
5/3/2017,0.0,10.0,18:14:19
5/3/2017,0.0,140.0,21:47:03
5/3/2017,0.0,949.0,06:40:22
5/3/2017,0.0,30.0,02:09:35
5/3/2017,0.0,30.0,02:17:25
5/3/2017,0.0,20.0,10:45:35
5/3/2017,0.0,30.0,17:01:27
5/3/2017,0.0,1000.0,12:35:25
5/3/2017,0.0,1000.0,16:35:03
4/3/2017,0.0,20.0,03:38:17
3/3/2017,0.0,148.0,04:21:13
1/3/2017,0.0,50.0,04:45:15
1/3/2017,0.0,10000.0,14:35:27
1/3/2017,0.0,10000.0,06:11:47
28/02/2017,0.0,40.0,09:05:08
28/02/2017,56021.0,0.0,08:06:25
28/02/2017,0.0,85.0,14:16:50
28/02/2017,0.0,30.0,17:29:53
28/02/2017,0.0,10.0,17:02:52
28/02/2017,0.0,12.0,19:16:16
28/02/2017,0.0,10.0,20:22:50
28/02/2017,0.0,400.0,11:32:50
28/02/2017,0.0,2421.0,02:22:32
28/02/2017,0.0,20.0,02:11:00
28/02/2017,0.0,30.0,08:41:22
28/02/2017,0.0,40.0,19:46:54
28/02/2017,0.0,30.0,15:24:00
28/02/2017,0.0,80.0,02:31:09
28/02/2017,0.0,57.0,05:17:59
27/02/2017,0.0,40.0,12:52:52
27/02/2017,0.0,30.0,01:29:26
27/02/2017,0.0,30.0,20:16:35
27/02/2017,0.0,88.0,14:47:54
27/02/2017,0.0,55.0,09:09:46
27/02/2017,0.0,76.0,23:10:32
26/02/2017,0.0,20.0,04:30:09
26/02/2017,0.0,30.0,23:22:33
26/02/2017,0.0,846.0,07:56:14
26/02/2017,0.0,360.0,00:42:59
26/02/2017,0.0,58.0,06:35:20
25/02/2017,0.0,8500.0,17:37:13
25/02/2017,0.0,1600.0,16:53:48
25/02/2017,0.0,920.0,13:27:17
25/02/2017,0.0,318.0,07:36:59
25/02/2017,0.0,100.0,16:17:56
25/02/2017,0.0,247.0,04:20:03
24/02/2017,0.0,75.0,17:51:31
24/02/2017,0.0,30.0,19:11:54
24/02/2017,0.0,100.0,05:21:22
23/02/2017,0.0,80.0,01:34:32
22/02/2017,0.0,30.0,21:06:01
22/02/2017,0.0,5500.0,20:56:30
21/02/2017,0.0,10.0,23:44:38
19/02/2017,0.0,23.0,08:01:01
19/02/2017,0.0,30.0,12:38:11
19/02/2017,0.0,25.0,13:20:45
19/02/2017,0.0,498.0,16:15:33
18/02/2017,0.0,500.0,16:04:42
18/02/2017,0.0,301.0,12:04:55
16/02/2017,0.0,400.0,04:17:21
15/02/2017,0.0,11286.0,09:03:20
13/02/2017,0.0,301.0,11:47:25
12/2/2017,0.0,850.0,08:04:45
11/2/2017,0.0,75.0,03:02:16
11/2/2017,0.0,10.0,21:54:08
11/2/2017,0.0,1000.0,02:46:12
10/2/2017,0.0,1000.0,16:13:54
10/2/2017,0.0,1000.0,01:09:15
8/2/2017,0.0,1499.0,22:27:37
7/2/2017,0.0,1000.0,10:45:44
6/2/2017,0.0,30.0,08:58:55
6/2/2017,0.0,140.0,21:21:33
6/2/2017,0.0,195.0,11:02:51
6/2/2017,0.0,110.0,23:38:41
5/2/2017,0.0,40.0,07:02:30
5/2/2017,0.0,10.0,03:30:40
5/2/2017,0.0,330.0,05:05:40
5/2/2017,0.0,1000.0,10:42:40
5/2/2017,0.0,1000.0,22:14:46
4/2/2017,0.0,38.0,17:39:01
4/2/2017,0.0,60.0,02:55:00
4/2/2017,0.0,53.0,19:35:19
4/2/2017,0.0,30.0,05:35:35
3/2/2017,0.0,8.0,05:11:02
3/2/2017,0.0,412.25,06:38:11
3/2/2017,0.0,12.0,11:01:42
3/2/2017,0.0,10.0,11:10:48
3/2/2017,0.0,50.0,19:56:52
3/2/2017,0.0,2700.1,10:28:10
2/2/2017,0.0,1160.0,02:43:52
2/2/2017,0.0,301.0,06:36:52
1/2/2017,0.0,301.0,04:21:50
1/2/2017,0.0,33.0,20:12:01
1/2/2017,0.0,10000.0,18:34:31
1/2/2017,0.0,10000.0,17:01:50
31/01/2017,63101.0,0.0,07:44:29
31/01/2017,0.0,35.0,11:07:37
30/01/2017,0.0,35.0,05:53:04
30/01/2017,0.0,15.0,15:13:21
29/01/2017,0.0,250.0,16:28:31
29/01/2017,0.0,60.0,16:16:25
29/01/2017,0.0,30.0,13:28:16
29/01/2017,0.0,35.0,00:59:07
29/01/2017,0.0,35.0,16:43:16
29/01/2017,0.0,30.0,03:11:28
29/01/2017,0.0,510.0,12:05:05
29/01/2017,0.0,30.0,09:20:49
23/01/2017,0.0,181.0,23:41:01
23/01/2017,0.0,649.0,20:37:20
22/01/2017,0.0,2000.0,22:30:15
22/01/2017,0.0,410.0,08:08:01
21/01/2017,0.0,149.0,06:58:33
20/01/2017,0.0,301.0,20:33:51
19/01/2017,0.0,20.0,12:05:11
19/01/2017,0.0,145.0,03:04:02
16/01/2017,0.0,40.0,15:35:13
16/01/2017,0.0,2400.0,15:42:24
16/01/2017,0.0,50.0,07:28:01
15/01/2017,0.0,140.0,00:34:19
15/01/2017,0.0,540.0,05:45:19
11/1/2017,0.0,45.0,17:35:36
11/1/2017,0.0,90.0,07:44:15
10/1/2017,0.0,1000.0,18:36:30
10/1/2017,0.0,1000.0,05:06:50
10/1/2017,0.0,160.0,18:03:55
9/1/2017,0.0,99.0,23:04:49
9/1/2017,0.0,80.0,17:11:49
8/1/2017,0.0,149.0,21:51:59
8/1/2017,0.0,50.0,01:48:28
7/1/2017,0.0,175.0,09:23:19
7/1/2017,0.0,50.0,00:25:05
7/1/2017,0.0,1000.0,06:11:42
6/1/2017,0.0,1396.5,04:17:31
6/1/2017,0.0,294.0,23:43:34
6/1/2017,0.0,31.0,15:44:54
6/1/2017,0.0,200.0,18:56:20
6/1/2017,0.0,48.0,20:30:25
5/1/2017,0.0,1000.0,18:26:36
5/1/2017,0.0,1000.0,00:41:55
5/1/2017,0.0,100.0,07:44:52
5/1/2017,0.0,31.0,08:27:02
5/1/2017,0.0,301.0,01:13:55
4/1/2017,0.0,40.0,04:49:04
3/1/2017,0.0,2816.92,21:08:24
3/1/2017,0.0,140.0,19:34:24
3/1/2017,0.0,50.0,21:30:23
3/1/2017,0.0,20.0,23:52:23
3/1/2017,0.0,31.0,01:36:33
3/1/2017,0.0,310.0,14:32:31
3/1/2017,0.0,70.0,06:33:42
3/1/2017,0.0,330.0,03:11:15
3/1/2017,0.0,400.0,04:00:20
3/1/2017,0.0,20.0,06:13:01
3/1/2017,0.0,30.0,21:28:07
2/1/2017,0.0,60.0,10:36:40
2/1/2017,0.0,110.0,20:44:30
2/1/2017,0.0,386.0,11:38:53
1/1/2017,0.0,510.0,17:05:27
1/1/2017,0.0,354.0,04:30:47
1/1/2017,0.0,40.0,20:53:49
1/1/2017,0.0,50.0,19:29:16
1/1/2017,0.0,340.0,14:59:39
1/1/2017,0.0,300.0,05:19:58
1/1/2017,0.0,10000.0,22:56:14
1/1/2017,0.0,100000.0,11:22:59
31/12/2016,0.0,77.0,12:30:59
31/12/2016,0.0,375.0,05:38:02
31/12/2016,0.0,25.0,08:02:14
31/12/2016,0.0,1096.0,11:25:40
31/12/2016,0.0,24.0,09:27:23
31/12/2016,0.0,170.0,17:41:01
31/12/2016,56574.0,0.0,05:33:05
31/12/2016,0.0,2816.0,16:17:47
31/12/2016,0.0,160.0,03:09:32
30/12/2016,0.0,100.0,09:52:08
29/12/2016,0.0,25.0,13:05:20
29/12/2016,0.0,10.0,13:51:07
29/12/2016,0.0,14.0,04:04:06
29/12/2016,0.0,214.0,18:16:21
29/12/2016,0.0,403.0,11:31:31
29/12/2016,0.0,3195.0,23:53:41
28/12/2016,0.0,10.0,04:47:51
28/12/2016,0.0,1780.0,07:51:21
25/12/2016,0.0,301.0,12:54:31
22/12/2016,0.0,285.0,17:11:25
22/12/2016,0.0,11.8,12:30:17
21/12/2016,0.0,1874.0,01:53:31
21/12/2016,0.0,251.8,09:10:55
21/12/2016,0.0,1900.0,00:28:18
19/12/2016,0.0,30.0,07:16:34
19/12/2016,0.0,49.0,03:43:02
19/12/2016,0.0,29.0,17:29:42
19/12/2016,0.0,170.0,21:45:14
18/12/2016,5.0,0.0,01:46:44
18/12/2016,0.0,2000.0,03:29:07
17/12/2016,11.0,0.0,13:59:02
17/12/2016,0.0,301.0,04:09:10
14/12/2016,0.0,200.0,09:46:48
13/12/2016,0.0,35.0,05:45:19
13/12/2016,0.0,25.0,15:04:26
13/12/2016,0.0,350.0,21:06:56
11/12/2016,0.0,45.0,06:10:40
11/12/2016,0.0,200.0,06:43:00
11/12/2016,0.0,257.0,15:33:36
10/12/2016,0.0,30.0,17:49:51
10/12/2016,0.0,1000.0,22:49:29
10/12/2016,0.0,1000.0,08:57:14
9/12/2016,0.0,301.0,02:42:15
8/12/2016,0.0,30.0,15:28:11
8/12/2016,0.0,199.0,08:13:19
7/12/2016,0.0,1000.0,20:18:43
5/12/2016,0.0,155.0,21:24:54
5/12/2016,0.0,1000.0,03:00:28
5/12/2016,0.0,1000.0,01:14:08
4/12/2016,0.0,25.0,06:14:42
4/12/2016,0.0,10.0,19:53:48
4/12/2016,0.0,8.0,10:09:06
4/12/2016,0.0,30.0,22:56:42
4/12/2016,0.0,25.0,15:19:42
4/12/2016,0.0,50.0,10:08:24
4/12/2016,0.0,90.0,17:48:22
4/12/2016,0.0,15.0,04:50:16
4/12/2016,0.0,45.0,08:00:59
4/12/2016,0.0,20.0,22:51:35
3/12/2016,0.0,55.0,13:09:36
3/12/2016,0.0,20.0,11:20:53
1/12/2016,0.0,40000.0,02:36:54
1/12/2016,0.0,10000.0,23:32:38
30/11/2016,0.0,500.0,07:00:47
30/11/2016,56586.0,0.0,13:45:29
30/11/2016,5.0,0.0,09:47:11
30/11/2016,0.0,251.0,18:01:56
30/11/2016,0.0,98.0,02:50:24
29/11/2016,0.0,60.0,23:25:47
28/11/2016,0.0,20500.0,20:57:45
28/11/2016,0.0,8.0,13:02:01
28/11/2016,0.0,20.0,06:53:08
25/11/2016,5.0,0.0,14:56:45
25/11/2016,0.0,251.0,09:58:21
21/11/2016,0.0,50.0,11:21:04
21/11/2016,0.0,15.0,02:53:18
21/11/2016,0.0,70.0,18:59:07
20/11/2016,0.0,50.0,21:31:11
19/11/2016,0.0,2.0,22:58:56
19/11/2016,0.0,1087.0,07:55:47
19/11/2016,0.0,50.0,22:06:34
19/11/2016,0.0,40.0,22:15:30
19/11/2016,0.0,100.0,07:38:58
19/11/2016,0.0,40.0,18:16:19
19/11/2016,0.0,94.0,08:00:58
19/11/2016,0.0,100.0,16:53:04
19/11/2016,0.0,40.0,13:25:30
19/11/2016,0.0,740.0,23:09:47
19/11/2016,0.0,338.0,21:30:59
19/11/2016,0.0,100.0,02:12:19
19/11/2016,0.0,40.0,02:07:36
19/11/2016,0.0,54.0,15:45:57
19/11/2016,0.0,80.0,04:11:23
17/11/2016,0.0,10.0,21:52:18
15/11/2016,0.0,20.0,05:52:09
15/11/2016,0.0,10.0,23:13:32
15/11/2016,0.0,180.0,18:41:47
14/11/2016,0.0,1800.0,02:40:59
14/11/2016,0.0,4662.0,22:10:47
12/11/2016,0.0,55.0,06:23:20
12/11/2016,0.0,10.0,14:35:56
10/11/2016,0.0,40.0,22:23:31
10/11/2016,0.0,1000.0,14:06:41
10/11/2016,0.0,11286.0,17:27:32
10/11/2016,0.0,1000.0,22:10:40
10/11/2016,0.0,1000.0,04:52:27
9/11/2016,0.0,10.0,01:00:42
8/11/2016,0.0,199.0,20:20:51
7/11/2016,0.0,45.0,07:50:42
5/11/2016,0.0,30.0,23:51:56
5/11/2016,0.0,1000.0,13:38:57
5/11/2016,0.0,1000.0,21:50:34
4/11/2016,0.0,50.0,14:33:53
3/11/2016,0.0,240.0,10:02:46
3/11/2016,0.0,470.0,23:28:13
3/11/2016,0.0,700.0,14:21:23
3/11/2016,1500.0,0.0,22:41:53
2/11/2016,0.0,80.0,04:40:35
1/11/2016,0.0,450.0,23:47:29
1/11/2016,0.0,50.0,22:31:12
1/11/2016,0.0,10000.0,00:17:39
1/11/2016,0.0,10000.0,23:09:26
31/10/2016,0.0,1999.0,02:35:29
30/10/2016,56647.0,0.0,20:57:05
28/10/2016,0.0,221.0,04:43:15
28/10/2016,0.0,40.0,06:00:28
27/10/2016,0.0,251.0,19:30:51
27/10/2016,0.0,1119.2,20:22:16
27/10/2016,0.0,25.0,21:28:26
27/10/2016,0.0,170.0,21:31:33
26/10/2016,0.0,617.0,07:55:37
25/10/2016,0.0,25.0,17:12:16
24/10/2016,0.0,320.0,01:27:38
22/10/2016,0.0,35.0,19:43:37
22/10/2016,0.0,20.0,18:56:07
17/10/2016,0.0,215.0,11:22:43
15/10/2016,0.0,430.0,18:15:32
14/10/2016,0.0,120.0,23:35:15
13/10/2016,0.0,249.0,06:06:39
12/10/2016,0.0,150.0,11:55:40
10/10/2016,0.0,100.0,21:18:34
10/10/2016,0.0,1000.0,10:52:34
10/10/2016,0.0,1000.0,13:29:58
10/10/2016,0.0,1000.0,11:02:53
9/10/2016,0.0,249.0,23:47:45
9/10/2016,0.0,40.0,19:18:41
9/10/2016,0.0,80.0,00:19:08
9/10/2016,0.0,90.0,16:58:11
8/10/2016,0.0,174.0,18:33:29
7/10/2016,0.0,199.0,21:49:01
5/10/2016,0.0,1000.0,00:52:50
5/10/2016,0.0,1000.0,09:47:07
1/10/2016,0.0,200.0,13:52:19
1/10/2016,0.0,10000.0,05:20:59
1/10/2016,0.0,10000.0,16:01:19
30/09/2016,835.0,0.0,05:09:04
30/09/2016,58058.0,0.0,12:40:49
28/09/2016,0.0,32.0,07:25:31
19/09/2016,0.0,33.0,09:54:45
15/09/2016,0.0,95.0,17:45:17
14/09/2016,0.0,251.0,09:25:37
14/09/2016,0.0,437.0,17:10:12
13/09/2016,0.0,70.0,04:49:24
13/09/2016,0.0,845.0,13:21:16
12/9/2016,0.0,35.0,07:57:00
12/9/2016,0.0,35.0,12:35:35
12/9/2016,0.0,20.0,02:07:43
11/9/2016,0.0,70.0,06:05:09
11/9/2016,0.0,35.0,03:20:03
11/9/2016,0.0,20.0,06:47:44
10/9/2016,0.0,1000.0,12:39:37
10/9/2016,0.0,1000.0,12:57:37
9/9/2016,0.0,70.0,03:26:22
8/9/2016,0.0,30.0,14:16:04
8/9/2016,0.0,20.0,00:44:42
8/9/2016,0.0,251.0,07:30:13
7/9/2016,0.0,72.0,18:01:20
7/9/2016,0.0,1000.0,07:47:57
6/9/2016,0.0,598.5,22:36:00
5/9/2016,0.0,1000.0,23:06:38
5/9/2016,0.0,1000.0,12:18:39
1/9/2016,0.0,750.0,02:44:29
1/9/2016,0.0,251.0,16:42:56
1/9/2016,0.0,10000.0,20:10:30
1/9/2016,0.0,10000.0,14:42:30
31/08/2016,63894.0,0.0,14:01:03
29/08/2016,0.0,361.0,09:29:08
29/08/2016,0.0,40.0,11:04:32
29/08/2016,0.0,98.0,20:27:32
24/08/2016,0.0,500.0,01:21:25
23/08/2016,0.0,2000.0,19:26:32
22/08/2016,0.0,500.0,21:01:32
21/08/2016,0.0,100.0,11:41:36
18/08/2016,0.0,251.0,16:16:10
14/08/2016,0.0,5.0,12:50:48
14/08/2016,0.0,100.0,09:42:05
11/8/2016,0.0,11286.0,23:23:32
10/8/2016,0.0,1000.0,05:39:30
10/8/2016,0.0,1000.0,08:36:57
9/8/2016,0.0,251.0,01:51:08
7/8/2016,0.0,1000.0,22:56:40
7/8/2016,0.0,750.0,21:50:49
5/8/2016,0.0,1000.0,06:05:21
5/8/2016,0.0,1000.0,22:19:08
4/8/2016,0.0,260.0,15:45:42
1/8/2016,0.0,10000.0,13:30:03
1/8/2016,0.0,15000.0,18:06:10
31/07/2016,51556.0,0.0,01:13:16
31/07/2016,0.0,250.0,08:18:25
25/07/2016,0.0,251.0,19:35:13
21/07/2016,0.0,251.0,00:29:45
20/07/2016,0.0,2599.0,20:07:36
13/07/2016,0.0,10.0,02:06:19
12/7/2016,0.0,1000.0,19:53:48
12/7/2016,0.0,1000.0,17:32:41
7/7/2016,0.0,1000.0,11:00:27
5/7/2016,0.0,1000.0,14:06:43
5/7/2016,0.0,1000.0,19:53:31
5/7/2016,0.0,251.0,07:51:07
4/7/2016,0.0,251.0,09:29:41
1/7/2016,0.0,2599.0,16:32:50
1/7/2016,0.0,10000.0,06:28:57
1/7/2016,0.0,15000.0,16:29:23
30/06/2016,740.0,0.0,08:58:10
30/06/2016,0.0,106.9,14:30:26
30/06/2016,51544.0,0.0,10:48:52
27/06/2016,0.0,3200.0,08:13:44
27/06/2016,0.0,251.0,19:41:57
23/06/2016,0.0,995.0,19:25:09
22/06/2016,0.0,350.0,08:18:37
20/06/2016,0.0,140.0,13:06:06
19/06/2016,0.0,600.0,22:44:40
19/06/2016,0.0,905.0,20:03:22
18/06/2016,0.0,38.0,07:21:05
12/6/2016,0.0,84.0,22:07:20
12/6/2016,0.0,251.0,12:47:19
10/6/2016,0.0,1000.0,11:06:02
10/6/2016,0.0,1000.0,02:35:31
7/6/2016,0.0,1000.0,23:18:24
5/6/2016,0.0,1000.0,02:49:06
5/6/2016,0.0,1000.0,10:42:43
5/6/2016,0.0,68.0,21:38:53
1/6/2016,0.0,10000.0,05:26:11
1/6/2016,0.0,10000.0,05:40:53
1/6/2016,0.0,25.0,03:27:49
31/05/2016,51556.0,0.0,09:08:26
31/05/2016,0.0,50.0,04:55:33
30/05/2016,0.0,251.0,17:25:09
29/05/2016,0.0,504.0,14:41:35
22/05/2016,0.0,120.0,07:53:20
22/05/2016,0.0,40.0,16:47:32
19/05/2016,0.0,180.0,15:04:55
17/05/2016,0.0,11286.0,02:53:22
17/05/2016,0.0,100.0,16:25:53
16/05/2016,0.0,251.0,13:12:22
10/5/2016,0.0,1000.0,19:10:01
10/5/2016,0.0,1000.0,19:24:21
7/5/2016,0.0,1000.0,05:29:36
6/5/2016,0.0,251.0,02:14:01
5/5/2016,0.0,1000.0,10:20:50
5/5/2016,0.0,1000.0,14:25:25
3/5/2016,0.0,251.0,00:52:04
